名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·紫金长安 3室2厅 南/北,海淀,五棵松,紫金长安,185.00㎡,南 北,3室2厅2卫
整租·国奥村 3室2厅 南/北,朝阳,奥林匹克公园,国奥村,201.00㎡,南 北,3室2厅3卫
整租·枫桦豪景一期 3室1厅 南/北,西城,牛街,枫桦豪景一期,186.39㎡,南 北,3室1厅1卫
整租·天兆家园 3室1厅 南/北,海淀,小西天,天兆家园,139.00㎡,南 北,3室1厅2卫
整租·东湖湾二期 3室2厅 南/北,朝阳,望京,东湖湾二期,170.14㎡,南 北,3室2厅2卫
整租·人济山庄 3室2厅 东/南,海淀,紫竹桥,人济山庄,157.13㎡,东 南,3室2厅2卫
整租·金尚嘉园 3室2厅 南/北,海淀,牡丹园,金尚嘉园,166.45㎡,南 北,3室2厅2卫
整租·王府仓胡同10号院 3室2厅 南/北,西城,金融街,王府仓胡同10号院,125.50㎡,南 北,3室2厅1卫
整租·万泉新新家园 3室1厅 南/北,海淀,万柳,万泉新新家园,143.00㎡,南 北,3室1厅2卫
整租·公园1872 3室2厅 南/西/北,朝阳,石佛营,公园1872,273.21㎡,南 西 北,3室2厅3卫
整租·首府官邸 3室1厅 南/北,朝阳,大望路,首府官邸,367.00㎡,南 北,3室1厅3卫
整租·中国玺 3室2厅 南/北,丰台,右安门外,中国玺,218.00㎡,南 北,3室2厅3卫
整租·时间国际 3室1厅 南/北,朝阳,三元桥,时间国际,182.88㎡,南 北,3室1厅2卫
整租·万国城MOMA 3室2厅 东/南/北,东城,东直门,万国城MOMA,225.04㎡,东 南 北,3室2厅2卫
整租·龙湾别墅 3室2厅 南/北,顺义,中央别墅区,龙湾别墅,300.00㎡,南 北,3室2厅3卫
整租·棕榈泉国际公寓 3室2厅 南/北,朝阳,朝阳公园,棕榈泉国际公寓,220.00㎡,南 北,3室2厅2卫
整租·涧桥泊屋 3室1厅 东/南/北,海淀,万柳,涧桥泊屋,162.52㎡,东 南 北,3室1厅2卫
整租·景粼原著 3室2厅 复式 南/北,朝阳,中央别墅区,景粼原著,194.19㎡,南 北,3室2厅4卫
整租·太阳公元北区 3室2厅 南/北,朝阳,太阳宫,太阳公元北区,162.00㎡,南 北,3室2厅2卫
整租·公园大道 3室1厅 西北,朝阳,朝阳公园,公园大道,178.37㎡,西北,3室1厅2卫
整租·阜成路8号院 3室2厅 南/北,海淀,甘家口,阜成路8号院,145.00㎡,南 北,3室2厅2卫
整租·观湖国际 3室2厅 南/北,朝阳,朝阳公园,观湖国际,185.00㎡,南 北,3室2厅2卫
整租·世茂奥临花园 3室2厅 南/北,朝阳,奥林匹克公园,世茂奥临花园,199.00㎡,南 北,3室2厅2卫
整租·龙湖唐宁one 3室2厅 东/西,海淀,五道口,龙湖唐宁one,185.00㎡,东 西,3室2厅2卫
整租·中粮祥云国际生活区 3室2厅 南/北,顺义,后沙峪,中粮祥云国际生活区,330.00㎡,南 北,3室2厅2卫
整租·富力城D区 3室2厅 南/北,朝阳,双井,富力城D区,170.97㎡,南 北,3室2厅2卫
整租·紫金长安 3室2厅 南/北,海淀,五棵松,紫金长安,185.00㎡,南 北,3室2厅2卫
整租·太阳公元南区 3室1厅 南/北,朝阳,太阳宫,太阳公元南区,158.94㎡,南 北,3室1厅2卫
整租·亮马名居 3室2厅 南/北,朝阳,燕莎,亮马名居,163.00㎡,南 北,3室2厅2卫
整租·福景苑 3室2厅 东/北,朝阳,燕莎,福景苑,225.00㎡,东 北,3室2厅3卫
整租·橡树湾五期 3室2厅 南/北,海淀,清河,橡树湾五期,145.00㎡,南 北,3室2厅2卫
整租·景粼原著 3室2厅 南/北,朝阳,中央别墅区,景粼原著,138.00㎡,南 北,3室2厅2卫
整租·人济山庄 3室2厅 西南,海淀,紫竹桥,人济山庄,158.89㎡,西南,3室2厅2卫
整租·禧瑞都 3室1厅 东北,朝阳,红庙,禧瑞都,175.00㎡,东北,3室1厅1卫
整租·光大花园 3室2厅 西北,海淀,万柳,光大花园,142.88㎡,西北,3室2厅2卫
整租·盛今佳园 4房间 南,海淀,六里桥,盛今佳园,200.00㎡,南,4房间2卫
整租·万科东第 3室2厅 西南/北,朝阳,甜水园,万科东第,163.00㎡,西南 北,3室2厅2卫
整租·万国城MOMA 3室1厅 东/北,东城,东直门,万国城MOMA,140.06㎡,东 北,3室1厅2卫
整租·物华大厦 3室1厅 东/南,西城,阜成门,物华大厦,191.53㎡,东 南,3室1厅2卫
整租·冠英园小区 3室2厅 南/北,西城,官园,冠英园小区,148.50㎡,南 北,3室2厅2卫
整租·国典华园 3室2厅 南,朝阳,安贞,国典华园,147.04㎡,南,3室2厅2卫
整租·正东国际大厦 3室1厅 西南,东城,东直门,正东国际大厦,210.45㎡,西南,3室1厅2卫
整租·丽都壹号 3室1厅 复式 南/北,朝阳,酒仙桥,丽都壹号,136.00㎡,南 北,3室1厅2卫
整租·凯德品元 3室2厅 南/西南,朝阳,马甸,凯德品元,177.51㎡,南 西南,3室2厅2卫
整租·中骏天宸 3室2厅 东/西,西城,六铺炕,中骏天宸,137.76㎡,东 西,3室2厅2卫
整租·禾风仕家 3室1厅 东,东城,金宝街,禾风仕家,133.00㎡,东,3室1厅2卫
整租·车公庄北里 3室2厅 南/北,西城,车公庄,车公庄北里,140.60㎡,南 北,3室2厅2卫
整租·荷清苑 3室1厅 南/北,海淀,五道口,荷清苑,139.00㎡,南 北,3室1厅2卫
整租·银河湾 3室2厅 南/北,朝阳,酒仙桥,银河湾,149.87㎡,南 北,3室2厅2卫
整租·万国城MOMA 3室2厅 东/南,东城,东直门,万国城MOMA,157.17㎡,东 南,3室2厅2卫
整租·汤泉逸墅 3室2厅 南/北,海淀,四季青,汤泉逸墅,169.79㎡,南 北,3室2厅2卫
整租·泛海国际香海园 3室2厅 南/北,朝阳,朝阳公园,泛海国际香海园,182.00㎡,南 北,3室2厅2卫
整租·博雅园 3室1厅 南/北,朝阳,农展馆,博雅园,170.82㎡,南 北,3室1厅2卫
整租·鸿坤花语墅 3室2厅 南/北,朝阳,大望路,鸿坤花语墅,145.00㎡,南 北,3室2厅2卫
整租·官苑8号 3室2厅 西南,西城,官园,官苑8号,121.62㎡,西南,3室2厅2卫
整租·天鹅湾北区 3室2厅 南/北,朝阳,朝青,天鹅湾北区,252.71㎡,南 北,3室2厅3卫
整租·远洋天著春秋 3室1厅 南/北,石景山,石景山其它,远洋天著春秋,160.00㎡,南 北,3室1厅2卫
整租·碧水云天 3室2厅 南,海淀,万柳,碧水云天,146.00㎡,南,3室2厅2卫
整租·雍和家园一期 3室2厅 南/西,东城,和平里,雍和家园一期,202.00㎡,南 西,3室2厅2卫
整租·凤凰城一期 3室1厅 南/北,朝阳,三元桥,凤凰城一期,183.00㎡,南 北,3室1厅2卫
整租·景粼原著 3室2厅 复式 南/北,朝阳,中央别墅区,景粼原著,194.19㎡,南 北,3室2厅4卫
整租·观湖国际 3室2厅 东/南/西,朝阳,朝阳公园,观湖国际,175.44㎡,东 南 西,3室2厅2卫
整租·黄庄小区 3室1厅 东/南/北,海淀,中关村,黄庄小区,127.00㎡,东 南 北,3室1厅2卫
整租·金尚嘉园 3室2厅 南/北,海淀,牡丹园,金尚嘉园,154.00㎡,南 北,3室2厅2卫
整租·冠英园小区 3室2厅 南/北,西城,官园,冠英园小区,139.20㎡,南 北,3室2厅2卫
整租·东湖湾一期 3室2厅 南/北,朝阳,望京,东湖湾一期,167.89㎡,南 北,3室2厅2卫
整租·主语家园 3室1厅 南/北,海淀,紫竹桥,主语家园,216.76㎡,南 北,3室1厅3卫
整租·四合上院 3室2厅 南/北,西城,宣武门,四合上院,146.25㎡,南 北,3室2厅2卫
整租·六铺炕三区 4室1厅 东/西/北,西城,六铺炕,六铺炕三区,103.10㎡,东 西 北,4室1厅1卫
整租·翡翠四季B区 4室1厅 复式 东/南/北,通州,通州其它,翡翠四季B区,108.00㎡,东 南 北,4室1厅1卫
整租·苹果社区北区 4室2厅 南,朝阳,双井,苹果社区北区,118.32㎡,南,4室2厅2卫
整租·苹果社区北区 4室2厅 南,朝阳,双井,苹果社区北区,118.32㎡,南,4室2厅2卫
整租·世华龙樾二期 4室1厅 复式 南/北,海淀,清河,世华龙樾二期,107.00㎡,南 北,4室1厅2卫
整租·苹果社区北区 4室1厅 北,朝阳,双井,苹果社区北区,114.46㎡,北,4室1厅2卫
整租·财智国际大厦 5室1厅 东,海淀,五道口,财智国际大厦,109.70㎡,东,5室1厅1卫
整租·德露苑 4室2厅 南/北,门头沟,滨河西区,德露苑,158.68㎡,南 北,4室2厅2卫
整租·世嘉光织谷东区 4室2厅 南/北,怀柔,怀柔,世嘉光织谷东区,190.00㎡,南 北,4室2厅3卫
整租·海阔水岸花墅 4室2厅 东/西,密云,密云镇,海阔水岸花墅,134.20㎡,东 西,4室2厅3卫
整租·首开缇香郡 4室2厅 复式 南/北,通州,通州其它,首开缇香郡,155.22㎡,南 北,4室2厅2卫
整租·世嘉光织谷西区 5室1厅 南/北,怀柔,怀柔,世嘉光织谷西区,152.74㎡,南 北,5室1厅2卫
整租·田家园小区 6室2厅 复式 南/北,房山,窦店,田家园小区,161.45㎡,南 北,6室2厅2卫
整租·金色漫香郡南区 4室2厅 南/北,大兴,南中轴机场商务区,金色漫香郡南区,126.00㎡,南 北,4室2厅2卫
整租·马坡花园一区 4室2厅 南/北,顺义,马坡,马坡花园一区,127.16㎡,南 北,4室2厅2卫
整租·涧桥山 4室2厅 跃层 南/北,密云,果园街道,涧桥山,200.00㎡,南 北,4室2厅3卫
整租·格林云墅 4室2厅 南/北,大兴,南中轴机场商务区,格林云墅,136.00㎡,南 北,4室2厅2卫
整租·燕化星城北里 5室2厅 复式 南/北,房山,阎村,燕化星城北里,151.74㎡,南 北,5室2厅2卫
整租·华远和墅 4室2厅 南/北,大兴,南中轴机场商务区,华远和墅,149.00㎡,南 北,4室2厅2卫
整租·涧桥山 4室2厅 复式 南/北,密云,果园街道,涧桥山,212.31㎡,南 北,4室2厅3卫
整租·观音寺新区 4室2厅 复式 南/北,大兴,观音寺,观音寺新区,138.23㎡,南 北,4室2厅2卫
整租·怡秀园小区 4室1厅 东南,海淀,万柳,怡秀园小区,102.00㎡,东南,4室1厅1卫
整租·电建北院 5室2厅 复式 东南/北,朝阳,定福庄,电建北院,100.99㎡,东南 北,5室2厅2卫
整租·中铁诺德·逸府 4室1厅 南/北,丰台,花乡,中铁诺德·逸府,118.00㎡,南 北,4室1厅2卫
整租·江山赋 4室3厅 南/北,顺义,后沙峪,江山赋,114.00㎡,南 北,4室3厅2卫
整租·延静里 4室1厅 南/北,朝阳,甜水园,延静里,116.00㎡,南 北,4室1厅1卫
整租·中海寰宇时代 4室2厅 南/北,大兴,瀛海,中海寰宇时代,109.00㎡,南 北,4室2厅2卫
整租·天通苑五区 4室1厅 南/北,昌平,天通苑,天通苑五区,119.31㎡,南 北,4室1厅1卫
整租·枫丹壹号二期 4室2厅 南/北,亦庄开发区,亦庄开发区其它,枫丹壹号二期,112.15㎡,南 北,4室2厅2卫
整租·通惠家园 4室0厅 东北,朝阳,四惠,通惠家园,118.00㎡,东北,4室0厅1卫
整租·车公庄西路20号院 4室1厅 南/北,海淀,甘家口,车公庄西路20号院,115.00㎡,南 北,4室1厅1卫
整租·月坛北小街5号院 4室1厅 南/北,西城,月坛,月坛北小街5号院,100.50㎡,南 北,4室1厅1卫
整租·恩济庄96号院 4室1厅 复式 南/北,海淀,定慧寺,恩济庄96号院,120.00㎡,南 北,4室1厅1卫
整租·泰禾中央广场 4室1厅 复式 东/东南,大兴,黄村火车站,泰禾中央广场,118.34㎡,东 东南,4室1厅2卫
整租·航天城小区 4室1厅 南/北,海淀,海淀北部新区,航天城小区,120.00㎡,南 北,4室1厅2卫
整租·自主城 7房间 南/北,朝阳,小红门,自主城,110.00㎡,南 北,7房间1卫
整租·双惠小区 4室1厅 南/北,朝阳,双桥,双惠小区,112.05㎡,南 北,4室1厅2卫
整租·朝阳门北小街 4室2厅 南/北,东城,朝阳门内,朝阳门北小街,118.00㎡,南 北,4室2厅2卫
整租·魏公村佳苑 4室1厅 南/北,海淀,魏公村,魏公村佳苑,115.00㎡,南 北,4室1厅2卫
整租·紫竹院南路20号院 4室1厅 南/北,海淀,紫竹桥,紫竹院南路20号院,113.00㎡,南 北,4室1厅2卫
整租·怡秀园小区 4室1厅 东/南/西/北,海淀,万柳,怡秀园小区,119.02㎡,东 南 西 北,4室1厅1卫
整租·甘家口8号院 4室1厅 南/北,海淀,甘家口,甘家口8号院,102.00㎡,南 北,4室1厅1卫
整租·枫丹壹号二期 4室1厅 南/北,亦庄开发区,亦庄开发区其它,枫丹壹号二期,112.00㎡,南 北,4室1厅2卫
整租·红木林北区 4室2厅 南/北,大兴,枣园,红木林北区,109.00㎡,南 北,4室2厅2卫
整租·江山赋 4室3厅 南/北,顺义,后沙峪,江山赋,114.00㎡,南 北,4室3厅2卫
整租·农展南里 4室2厅 东南,朝阳,农展馆,农展南里,114.00㎡,东南,4室2厅2卫
整租·枫丹壹号二期 4室1厅 南,亦庄开发区,亦庄开发区其它,枫丹壹号二期,112.00㎡,南,4室1厅2卫
整租·金悦郡 4室1厅 南/北,通州,通州其它,金悦郡,118.00㎡,南 北,4室1厅2卫
整租·林肯公寓 6房间 西南,亦庄开发区,亦庄,林肯公寓,101.54㎡,西南,6房间3卫
整租·天通苑五区 4室1厅 南/北,昌平,天通苑,天通苑五区,119.31㎡,南 北,4室1厅1卫
整租·中铁诺德·逸府 4室1厅 南/北,丰台,花乡,中铁诺德·逸府,118.00㎡,南 北,4室1厅2卫
整租·草桥欣园18号院 4室1厅 西南/北,丰台,草桥,草桥欣园18号院,115.00㎡,西南 北,4室1厅1卫
整租·六铺炕一区 4室1厅 南/北,西城,六铺炕,六铺炕一区,105.00㎡,南 北,4室1厅1卫
整租·凤翔开发区 6室2厅 东/南/北,怀柔,怀柔,凤翔开发区,120.00㎡,东 南 北,6室2厅2卫
整租·电建北院 5室2厅 复式 东南/北,朝阳,定福庄,电建北院,100.99㎡,东南 北,5室2厅2卫
整租·南湖东园一区 4室1厅 南/西/北,朝阳,望京,南湖东园一区,109.00㎡,南 西 北,4室1厅1卫
整租·枫丹壹号二期 4室1厅 南/北,亦庄开发区,亦庄开发区其它,枫丹壹号二期,112.00㎡,南 北,4室1厅2卫
整租·枫丹壹号二期 4室2厅 南/北,亦庄开发区,亦庄开发区其它,枫丹壹号二期,113.10㎡,南 北,4室2厅2卫
整租·城市经典 4室1厅 东南,丰台,科技园区,城市经典,118.47㎡,东南,4室1厅2卫
整租·万科天地 4室2厅 南/北,大兴,义和庄,万科天地,120.00㎡,南 北,4室2厅3卫
整租·半岛金街 6房间 南/西南,房山,长阳,半岛金街,101.51㎡,南 西南,6房间2卫
整租·枫丹壹号二期 4室2厅 南/北,亦庄开发区,亦庄开发区其它,枫丹壹号二期,112.10㎡,南 北,4室2厅2卫
整租·富力华庭苑西区 4室2厅 南/北,大兴,大兴新机场,富力华庭苑西区,161.00㎡,南 北,4室2厅3卫
整租·瑞雪春堂 4室1厅 南/北,房山,良乡,瑞雪春堂,180.00㎡,南 北,4室1厅2卫
整租·龙湖香醍漫步四区北区 4室2厅 南/北,顺义,马坡,龙湖香醍漫步四区北区,140.00㎡,南 北,4室2厅2卫
整租·金地朗悦沁园 4室2厅 南/北,房山,长阳,金地朗悦沁园,138.08㎡,南 北,4室2厅2卫
整租·香悦四季 4室2厅 南/北,顺义,马坡,香悦四季,138.76㎡,南 北,4室2厅2卫
整租·马坡花园二区 4室2厅 南/北,顺义,马坡,马坡花园二区,155.43㎡,南 北,4室2厅2卫
整租·富力丹麦小镇D区 4室2厅 南/北,大兴,大兴新机场,富力丹麦小镇D区,153.08㎡,南 北,4室2厅3卫
整租·金汉绿港二区 4室1厅 南/北,顺义,顺义城,金汉绿港二区,156.80㎡,南 北,4室1厅2卫
整租·金隅糖 4室2厅 南/北,房山,长阳,金隅糖,137.00㎡,南 北,4室2厅2卫
整租·名流花园 4室1厅 南,昌平,北七家,名流花园,195.85㎡,南,4室1厅2卫
整租·北街家园六区 5室2厅 复式 东/南/西,昌平,沙河,北街家园六区,123.05㎡,东 南 西,5室2厅1卫
整租·新华小区 4室2厅 跃层 东/西,通州,万达,新华小区,187.00㎡,东 西,4室2厅2卫
整租·一世情园 4室2厅 南/北,通州,马驹桥,一世情园,160.00㎡,南 北,4室2厅2卫
整租·名流花园 5室1厅 北,昌平,北七家,名流花园,184.75㎡,北,5室1厅3卫
整租·桃花岛 4室2厅 南/北,通州,梨园,桃花岛,141.00㎡,南 北,4室2厅2卫
整租·观音寺新区 4室1厅 跃层 南/北,大兴,观音寺,观音寺新区,186.04㎡,南 北,4室1厅2卫
整租·永安里小区 5室0厅 南/北,昌平,鼓楼大街,永安里小区,145.39㎡,南 北,5室0厅2卫
整租·泰中花园 4室1厅 复式 南/北,大兴,高米店,泰中花园,174.00㎡,南 北,4室1厅3卫
整租·海阔水岸花墅 4室2厅 复式 南/北,密云,密云镇,海阔水岸花墅,233.70㎡,南 北,4室2厅3卫
整租·清岚花园回民营一区 4室1厅 南/北,顺义,后沙峪,清岚花园回民营一区,136.38㎡,南 北,4室1厅2卫
整租·南宫雅苑二期 4室2厅 南/北,丰台,丰台其它,南宫雅苑二期,177.82㎡,南 北,4室2厅3卫
整租·观音寺新区 4室2厅 南/北,大兴,观音寺,观音寺新区,186.00㎡,南 北,4室2厅2卫
整租·绿岛家园 4室2厅 南/北,门头沟,城子,绿岛家园,160.00㎡,南 北,4室2厅2卫
整租·富力华庭苑东区 4室2厅 南/北,大兴,大兴新机场,富力华庭苑东区,149.85㎡,南 北,4室2厅3卫
整租·天恒旭辉7号院 6房间 南,大兴,大兴新机场,天恒旭辉7号院,234.00㎡,南,6房间3卫
整租·西山艺境7号院 5房间 南,门头沟,大峪,西山艺境7号院,171.00㎡,南,5房间2卫
整租·双兴南区 5室2厅 南/北,顺义,顺义城,双兴南区,172.00㎡,南 北,5室2厅2卫
整租·福苑小区 5室1厅 南/北,大兴,大兴其它,福苑小区,160.00㎡,南 北,5室1厅2卫
整租·西湖新村 4室2厅 南/北,昌平,北七家,西湖新村,181.41㎡,南 北,4室2厅2卫
整租·香悦四季 4室2厅 南/北,顺义,马坡,香悦四季,139.17㎡,南 北,4室2厅2卫
整租·西湖新村 4室2厅 南/北,昌平,北七家,西湖新村,181.41㎡,南 北,4室2厅2卫
整租·新潮嘉园二期 5室2厅 南/北,通州,潞苑,新潮嘉园二期,205.00㎡,南 北,5室2厅3卫
整租·香悦四季 4室2厅 南/北,顺义,马坡,香悦四季,126.00㎡,南 北,4室2厅2卫
整租·天资华府 4室1厅 南/北,房山,长阳,天资华府,121.30㎡,南 北,4室1厅2卫
整租·富力飞常HAOS 5房间 南,大兴,大兴新机场,富力飞常HAOS,187.00㎡,南,5房间2卫
整租·加州水郡三期 4室2厅 东/南/北,房山,长阳,加州水郡三期,135.58㎡,东 南 北,4室2厅2卫
整租·世嘉光织谷东区 4室2厅 复式 南/北,怀柔,怀柔,世嘉光织谷东区,193.00㎡,南 北,4室2厅2卫
整租·天鹅堡 4室2厅 复式 南/北,通州,马驹桥,天鹅堡,189.35㎡,南 北,4室2厅3卫
整租·熙旺中心 7房间 东南,门头沟,滨河西区,熙旺中心,126.00㎡,东南,7房间1卫
整租·恒大未来城 5房间 南,大兴,义和庄,恒大未来城,120.58㎡,南,5房间3卫
整租·龙熙旭辉6號院 6房间 南/北,大兴,大兴新机场,龙熙旭辉6號院,123.51㎡,南 北,6房间3卫
整租·华远铭悦 4室2厅 南/西,通州,临河里,华远铭悦,161.00㎡,南 西,4室2厅2卫
整租·格林云墅 4室1厅 复式 南/北,大兴,南中轴机场商务区,格林云墅,190.00㎡,南 北,4室1厅2卫
整租·珠江国际城八区 4室2厅 东南/北,通州,潞苑,珠江国际城八区,171.00㎡,东南 北,4室2厅3卫
整租·北京苏活二区 7房间 南/北,顺义,顺义其它,北京苏活二区,125.00㎡,南 北,7房间2卫
整租·密云橡树湾东区 4室2厅 南/北,密云,鼓楼街道,密云橡树湾东区,183.55㎡,南 北,4室2厅2卫
整租·合生世界村 6房间 北,通州,马驹桥,合生世界村,141.00㎡,北,6房间4卫
整租·顺鑫花语 4室1厅 复式 南/北,顺义,顺义其它,顺鑫花语,193.21㎡,南 北,4室1厅1卫
整租·车站中里 4室2厅 南/北,大兴,黄村火车站,车站中里,167.00㎡,南 北,4室2厅2卫
整租·世嘉光织谷东区 5室2厅 复式 南/北,怀柔,怀柔,世嘉光织谷东区,161.06㎡,南 北,5室2厅2卫
整租·山语城一区 4室2厅 南/北,丰台,丰台其它,山语城一区,158.17㎡,南 北,4室2厅2卫
整租·富力丹麦小镇D区 4室1厅 南/北,大兴,大兴新机场,富力丹麦小镇D区,183.90㎡,南 北,4室1厅2卫
整租·海阔水岸花墅 4室2厅 南/北,密云,密云镇,海阔水岸花墅,244.23㎡,南 北,4室2厅3卫
整租·车站北里 4室2厅 南/北,大兴,黄村火车站,车站北里,168.81㎡,南 北,4室2厅2卫
整租·裕祥花园 4室2厅 南/北,顺义,后沙峪,裕祥花园,161.00㎡,南 北,4室2厅2卫
整租·天通苑五区 4室2厅 跃层 南/北,昌平,天通苑,天通苑五区,131.39㎡,南 北,4室2厅2卫
整租·华远铭悦 4室2厅 南/北,通州,临河里,华远铭悦,136.00㎡,南 北,4室2厅2卫
整租·王府温馨公寓 4室2厅 南/北,昌平,北七家,王府温馨公寓,180.00㎡,南 北,4室2厅2卫
整租·样本 4室2厅 南/北,通州,马驹桥,样本,163.65㎡,南 北,4室2厅2卫
整租·富力尚悦居A区 4室1厅 南/北,通州,通州其它,富力尚悦居A区,137.96㎡,南 北,4室1厅2卫
整租·望都新地二期 4室2厅 南/北,昌平,北七家,望都新地二期,151.00㎡,南 北,4室2厅2卫
整租·益田影人四季花园 4室2厅 南/北,怀柔,怀柔,益田影人四季花园,194.00㎡,南 北,4室2厅2卫
整租·双裕花园西区 4室2厅 南/北,顺义,后沙峪,双裕花园西区,172.60㎡,南 北,4室2厅2卫
整租·金汉绿港一区 4室1厅 南,顺义,顺义城,金汉绿港一区,148.00㎡,南,4室1厅2卫
整租·北京城建·龙樾西山 4室2厅 南,门头沟,冯村,北京城建·龙樾西山,134.74㎡,南,4室2厅2卫
整租·加华印象街 4室1厅 南/北,通州,武夷花园,加华印象街,159.42㎡,南 北,4室1厅2卫
整租·首开国风美仑 4室2厅 南,通州,通州其它,首开国风美仑,139.20㎡,南,4室2厅2卫
整租·金地仰山西区 4室2厅 南/北,大兴,高米店,金地仰山西区,139.00㎡,南 北,4室2厅2卫
整租·月亮湾 7室4厅 复式 南/北,顺义,顺义其它,月亮湾,271.30㎡,南 北,7室4厅3卫
整租·怡馨家园 4室2厅 南/北,顺义,顺义城,怡馨家园,148.41㎡,南 北,4室2厅2卫
整租·天竺花园 4室2厅 跃层 南/北,顺义,天竺,天竺花园,172.00㎡,南 北,4室2厅2卫
整租·蓝星花园 5室1厅 南/北,顺义,后沙峪,蓝星花园,173.55㎡,南 北,5室1厅2卫
整租·双裕花园西区 4室2厅 南/西/北,顺义,后沙峪,双裕花园西区,200.00㎡,南 西 北,4室2厅2卫
整租·春泽院 4室2厅 南/北,大兴,科技园区,春泽院,188.55㎡,南 北,4室2厅2卫
整租·富河园 4室2厅 复式 南/北,通州,北关,富河园,184.00㎡,南 北,4室2厅2卫
整租·柳岸景园 4室3厅 南/北,通州,乔庄,柳岸景园,175.51㎡,南 北,4室3厅3卫
整租·温泉花园A区 4室2厅 南/北,昌平,北七家,温泉花园A区,252.31㎡,南 北,4室2厅3卫
整租·怡馨家园 4室2厅 东/南/北,顺义,顺义城,怡馨家园,170.00㎡,东 南 北,4室2厅2卫
整租·红杉一品 4室2厅 南/北,顺义,顺义城,红杉一品,168.00㎡,南 北,4室2厅2卫
整租·丽湖馨居 6室2厅 复式 南/西/北,怀柔,怀柔,丽湖馨居,154.70㎡,南 西 北,6室2厅1卫
整租·万科青青家园 4室2厅 跃层 南/北,朝阳,豆各庄,万科青青家园,155.81㎡,南 北,4室2厅3卫
整租·和苑 4室2厅 南/北,门头沟,冯村,和苑,160.00㎡,南 北,4室2厅2卫
整租·富力飞常HAOS 6房间 东南,大兴,大兴新机场,富力飞常HAOS,266.80㎡,东南,6房间2卫
整租·样本 4室1厅 南/北,通州,马驹桥,样本,154.45㎡,南 北,4室1厅1卫
整租·金汉绿港二区 4室2厅 南/北,顺义,顺义城,金汉绿港二区,166.30㎡,南 北,4室2厅2卫